time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
89948,0.07,16.44,454,0.5470616511733173,3500,39968,0.0721256211400032
90134,0.07,16.39,455,0.5427007507968218,3510,40064,0.07295565353706479
90294,0.07,16.03,456,0.5368913132452896,3520,40144,0.07501742662861943
90476,0.07,16.63,457,0.5702506654024431,3530,40232,0.06976161897182465
90681,0.07,16.9,458,0.5943329924797388,3540,40336,0.06735878810286522
90852,0.07,16.9,459,0.5898869937034543,3550,40424,0.07205801038071513
91012,0.07,16.84,460,0.5984392538523611,3560,40504,0.06917438236996531
91173,0.07,16.77,461,0.59713234146118,3570,40584,0.07029933808371425
91361,0.07,16.85,462,0.605236133192553,3580,40680,0.0745177948847413
91531,0.07,16.7,463,0.5965674867447057,3590,40760,0.06473184190690517
91687,0.07,16.39,464,0.5950311532194987,3600,40840,0.07629745919257402
